date,shift,pump,raw_text,clean_text,Seal_Issue,Low_Level,Pressure_Issue,Trip_Issue,Flow_Issue,Maintenance_Event,Mode_Event,Total_Failure,event,history,month
2025-11-27,Day,P512A,5: p-512a (mechanical seal),5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-11-27 | Day | Seal Failure,November-2025
2025-11-28,Day,P201B,bin 5: p-201b troubleshooting. | p-201b / strong caustic circulation pump | 5: p-201b (troubleshooting and strainer cleaning),bin 5: p-201b troubleshooting. | p-201b / strong caustic circulation pump | 5: p-201b (troubleshooting and strainer cleaning),0,0,0,0,0,1,0,0,Maintenance,2025-11-28 | Day | Maintenance,November-2025
2025-11-28,Day,P208A,fv7050-p208 kickback | fv-7050 p-208 kick back,fv7050-p208 kickback | fv-7050 p-208 kick back,0,0,0,0,1,0,0,1,Flow Issue,2025-11-28 | Day | Flow Issue,November-2025
2025-11-28,Day,P208B,fv7050-p208 kickback | fv-7050 p-208 kick back,fv7050-p208 kickback | fv-7050 p-208 kick back,0,0,0,0,1,0,0,1,Flow Issue,2025-11-28 | Day | Flow Issue,November-2025
2025-11-28,Day,P208S,fv7050-p208 kickback | fv-7050 p-208 kick back,fv7050-p208 kickback | fv-7050 p-208 kick back,0,0,0,0,1,0,0,1,Flow Issue,2025-11-28 | Day | Flow Issue,November-2025
2025-11-28,Day,P209A,4: p-209a (seal leak repair),4: p-209a (seal leak repair),1,0,0,0,0,0,0,1,Seal Failure,2025-11-28 | Day | Seal Failure,November-2025
2025-11-28,Day,P30A,"puff purged p30a 3x to flare. suction valve is cracked open, breaker is energized. in standby. | p30 seal pot pressure | p-30 seal pots","puff purged p30a 3x to flare. suction valve is cracked open, breaker is energized. in standby. | p30 seal pot pressure | p-30 seal pots",1,0,0,0,0,0,1,1,Seal Failure,2025-11-28 | Day | Seal Failure,November-2025
2025-11-28,Day,P30B,p30 seal pot pressure | p-30 seal pots,p30 seal pot pressure | p-30 seal pots,1,0,0,0,0,0,0,1,Seal Failure,2025-11-28 | Day | Seal Failure,November-2025
2025-11-28,Day,P310A,2:p-310a (pm and repair) | 2: p-310a (pm),2:p-310a (pm and repair) | 2: p-310a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-11-28 | Day | Maintenance,November-2025
2025-11-28,Day,P512A,5: p-512a (mechanical seal),5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-11-28 | Day | Seal Failure,November-2025
2025-11-28,Day,P9B,bin 4 p9b | 4: p-9b (mechanical seal replacement),bin 4 p9b | 4: p-9b (mechanical seal replacement),1,0,0,0,0,0,0,1,Seal Failure,2025-11-28 | Day | Seal Failure,November-2025
2025-11-29,Day,P201B,bin 5: p-201b troubleshooting. | p-201b / strong caustic circulation pump | bin 5: p-201b (troubleshooting and strainer cleaning),bin 5: p-201b troubleshooting. | p-201b / strong caustic circulation pump | bin 5: p-201b (troubleshooting and strainer cleaning),0,0,0,0,0,1,0,0,Maintenance,2025-11-29 | Day | Maintenance,November-2025
2025-11-29,Day,P208A,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-11-29 | Day | Flow Issue,November-2025
2025-11-29,Day,P208B,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-11-29 | Day | Flow Issue,November-2025
2025-11-29,Day,P208S,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-11-29 | Day | Flow Issue,November-2025
2025-11-29,Day,P30A,p30 seal pot pressure | finished line up on p-30a,p30 seal pot pressure | finished line up on p-30a,1,0,0,0,0,0,0,1,Seal Failure,2025-11-29 | Day | Seal Failure,November-2025
2025-11-29,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-11-29 | Day | Seal Failure,November-2025
2025-11-29,Day,P310A,2:p-310a (pm and repair),2:p-310a (pm and repair),0,0,0,0,0,1,0,0,Maintenance,2025-11-29 | Day | Maintenance,November-2025
2025-11-29,Day,P512A,5: p-512a (mechanical seal),5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-11-29 | Day | Seal Failure,November-2025
2025-11-29,Day,P9B,bin 4 p9b | bin 4- p-9b for mechanical seal replacement.,bin 4 p9b | bin 4- p-9b for mechanical seal replacement.,1,0,0,0,0,0,0,1,Seal Failure,2025-11-29 | Day | Seal Failure,November-2025
2025-11-30,Day,P201B,bin 5: p-201b troubleshooting. | - p-201b / strong caustic circulation pump | - bin 5: p-201b (troubleshooting and strainer cleaning),bin 5: p-201b troubleshooting. | - p-201b / strong caustic circulation pump | - bin 5: p-201b (troubleshooting and strainer cleaning),0,0,0,0,0,1,0,0,Maintenance,2025-11-30 | Day | Maintenance,November-2025
2025-11-30,Day,P204A,backflushed p-204 a lube oil cooler | backflushed p-204 a lube oil cooler,backflushed p-204 a lube oil cooler | backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-11-30 | Day | Maintenance,November-2025
2025-11-30,Day,P204B,backflushed p-204 a lube oil cooler,backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-11-30 | Day | Maintenance,November-2025
2025-11-30,Day,P204C,backflushed p-204 a lube oil cooler,backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-11-30 | Day | Maintenance,November-2025
2025-11-30,Day,P204S,backflushed p-204 a lube oil cooler,backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-11-30 | Day | Maintenance,November-2025
2025-11-30,Day,P208A,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-11-30 | Day | Flow Issue,November-2025
2025-11-30,Day,P208B,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-11-30 | Day | Flow Issue,November-2025
2025-11-30,Day,P208S,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-11-30 | Day | Flow Issue,November-2025
2025-11-30,Day,P209A,4: p-209a (seal leak repair),4: p-209a (seal leak repair),1,0,0,0,0,0,0,1,Seal Failure,2025-11-30 | Day | Seal Failure,November-2025
2025-11-30,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-11-30 | Day | Seal Failure,November-2025
2025-11-30,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-11-30 | Day | Seal Failure,November-2025
2025-11-30,Day,P310A,2:p-310a (pm and repair) | 2: p-310a (pm),2:p-310a (pm and repair) | 2: p-310a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-11-30 | Day | Maintenance,November-2025
2025-11-30,Day,P512A,5: p-512a (mechanical seal),5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-11-30 | Day | Seal Failure,November-2025
2025-11-30,Day,P9B,bin 4 p9b | bin 4- p-9b for mechanical seal replacement.,bin 4 p9b | bin 4- p-9b for mechanical seal replacement.,1,0,0,0,0,0,0,1,Seal Failure,2025-11-30 | Day | Seal Failure,November-2025
2025-12-01,Day,P201B,bin 5: p-201b (troubleshooting and strainer cleaning) | - bin 5: p-201b (troubleshooting and strainer cleaning),bin 5: p-201b (troubleshooting and strainer cleaning) | - bin 5: p-201b (troubleshooting and strainer cleaning),0,0,0,0,0,1,0,0,Maintenance,2025-12-01 | Day | Maintenance,December-2025
2025-12-01,Day,P204A,backwashed p-204a lube oil cooler | backflushed p-204 a lube oil cooler | backflushed p-204 a lube oil cooler,backwashed p-204a lube oil cooler | backflushed p-204 a lube oil cooler | backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-01 | Day | Maintenance,December-2025
2025-12-01,Day,P204B,backflushed p-204 a lube oil cooler,backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-01 | Day | Maintenance,December-2025
2025-12-01,Day,P204C,backflushed p-204 a lube oil cooler,backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-01 | Day | Maintenance,December-2025
2025-12-01,Day,P204S,backflushed p-204 a lube oil cooler,backflushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-01 | Day | Maintenance,December-2025
2025-12-01,Day,P208A,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-01 | Day | Flow Issue,December-2025
2025-12-01,Day,P208B,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-01 | Day | Flow Issue,December-2025
2025-12-01,Day,P208S,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-01 | Day | Flow Issue,December-2025
2025-12-01,Day,P209A,"12:21, p-209/a online, “b” down for maintenance. | 14:57, p-209/b online, “a” down for maintenance. | loto performed on p-209b for strainer cleaning, p-209a is online but still has a seal leak, once p-209b is put back in service p-209a being relocked out at log time so the seal leak can be repaired | 4: p-209a (seal leak repair)","12:21, p-209/a online, “b” down for maintenance. | 14:57, p-209/b online, “a” down for maintenance. | loto performed on p-209b for strainer cleaning, p-209a is online but still has a seal leak, once p-209b is put back in service p-209a being relocked out at log time so the seal leak can be repaired | 4: p-209a (seal leak repair)",1,0,0,0,0,1,1,1,"Seal Failure, Maintenance","2025-12-01 | Day | Seal Failure, Maintenance",December-2025
2025-12-01,Day,P209B,"12:21, p-209/a online, “b” down for maintenance. | 14:57, p-209/b online, “a” down for maintenance. | loto performed on p-209b for strainer cleaning, p-209a is online but still has a seal leak, once p-209b is put back in service p-209a being relocked out at log time so the seal leak can be repaired","12:21, p-209/a online, “b” down for maintenance. | 14:57, p-209/b online, “a” down for maintenance. | loto performed on p-209b for strainer cleaning, p-209a is online but still has a seal leak, once p-209b is put back in service p-209a being relocked out at log time so the seal leak can be repaired",1,0,0,0,0,1,1,1,"Seal Failure, Maintenance","2025-12-01 | Day | Seal Failure, Maintenance",December-2025
2025-12-01,Day,P26B,bin 4: p-26b (pulling strainer due to high vibration) | - loto p-26b | - bin 4: p-26b (pulling strainer due to high vibration),bin 4: p-26b (pulling strainer due to high vibration) | - loto p-26b | - bin 4: p-26b (pulling strainer due to high vibration),0,0,0,0,0,1,0,0,Maintenance,2025-12-01 | Day | Maintenance,December-2025
2025-12-01,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-12-01 | Day | Seal Failure,December-2025
2025-12-01,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-12-01 | Day | Seal Failure,December-2025
2025-12-01,Day,P310A,2:p-310a (pm and repair) | 2: p-310a (pm),2:p-310a (pm and repair) | 2: p-310a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-12-01 | Day | Maintenance,December-2025
2025-12-01,Day,P512A,5: p-512a (mechanical seal) | 5: p-512a (mechanical seal),5: p-512a (mechanical seal) | 5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-12-01 | Day | Seal Failure,December-2025
2025-12-01,Day,P6B,loto p-6b | bin 6: p-6b ( seal repair),loto p-6b | bin 6: p-6b ( seal repair),1,0,0,0,0,1,0,1,"Seal Failure, Maintenance","2025-12-01 | Day | Seal Failure, Maintenance",December-2025
2025-12-01,Day,P9B,bin 4 p9b | bin #4: p-9b seal replacement,bin 4 p9b | bin #4: p-9b seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-12-01 | Day | Seal Failure,December-2025
2025-12-02,Day,P201B,bin 5: p-201b (troubleshooting and strainer cleaning) | - bin 5: p-201b (troubleshooting and strainer cleaning),bin 5: p-201b (troubleshooting and strainer cleaning) | - bin 5: p-201b (troubleshooting and strainer cleaning),0,0,0,0,0,1,0,0,Maintenance,2025-12-02 | Day | Maintenance,December-2025
2025-12-02,Day,P208A,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-02 | Day | Flow Issue,December-2025
2025-12-02,Day,P208B,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-02 | Day | Flow Issue,December-2025
2025-12-02,Day,P208S,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-02 | Day | Flow Issue,December-2025
2025-12-02,Day,P209A,work continued on p-209a seal leak repair | 4: p-209a (seal leak repair),work continued on p-209a seal leak repair | 4: p-209a (seal leak repair),1,0,0,0,0,0,0,1,Seal Failure,2025-12-02 | Day | Seal Failure,December-2025
2025-12-02,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-12-02 | Day | Seal Failure,December-2025
2025-12-02,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-12-02 | Day | Seal Failure,December-2025
2025-12-02,Day,P310A,2:p-310a (pm and repair) | 2: p-310a (pm),2:p-310a (pm and repair) | 2: p-310a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-12-02 | Day | Maintenance,December-2025
2025-12-02,Day,P512A,5: p-512a (mechanical seal) | 5: p-512a (mechanical seal),5: p-512a (mechanical seal) | 5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-12-02 | Day | Seal Failure,December-2025
2025-12-02,Day,P5A,locked out p-5a | bin 6 p-5a (leak repair),locked out p-5a | bin 6 p-5a (leak repair),0,0,0,0,0,1,0,0,Maintenance,2025-12-02 | Day | Maintenance,December-2025
2025-12-02,Day,P9B,bin 4 p9b | bin #4: p-9b seal replacement,bin 4 p9b | bin #4: p-9b seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-12-02 | Day | Seal Failure,December-2025
2025-12-03,Day,P201B,bin 5: p-201b (troubleshooting and strainer cleaning) | - bin 5: p-201b (troubleshooting and strainer cleaning),bin 5: p-201b (troubleshooting and strainer cleaning) | - bin 5: p-201b (troubleshooting and strainer cleaning),0,0,0,0,0,1,0,0,Maintenance,2025-12-03 | Day | Maintenance,December-2025
2025-12-03,Day,P204A,booster skid tripped causing p-204 a and b to gas off. | booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations. | p-204 a and b are back running to normal operations.,booster skid tripped causing p-204 a and b to gas off. | booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations. | p-204 a and b are back running to normal operations.,0,0,0,1,0,0,0,1,Trip,2025-12-03 | Day | Trip,December-2025
2025-12-03,Day,P204B,booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations.,booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations.,0,0,0,1,0,0,0,1,Trip,2025-12-03 | Day | Trip,December-2025
2025-12-03,Day,P204C,booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations.,booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations.,0,0,0,1,0,0,0,1,Trip,2025-12-03 | Day | Trip,December-2025
2025-12-03,Day,P204S,booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations.,booster skid tripped causing p-204 a and b to gas off. | p-204 a and b are back running to normal operations.,0,0,0,1,0,0,0,1,Trip,2025-12-03 | Day | Trip,December-2025
2025-12-03,Day,P208A,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-03 | Day | Flow Issue,December-2025
2025-12-03,Day,P208B,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-03 | Day | Flow Issue,December-2025
2025-12-03,Day,P208S,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-03 | Day | Flow Issue,December-2025
2025-12-03,Day,P30A,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-12-03 | Day | Seal Failure,December-2025
2025-12-03,Day,P30B,p30 seal pot pressure,p30 seal pot pressure,1,0,0,0,0,0,0,1,Seal Failure,2025-12-03 | Day | Seal Failure,December-2025
2025-12-03,Day,P310A,2:p-310a (pm and repair),2:p-310a (pm and repair),0,0,0,0,0,1,0,0,Maintenance,2025-12-03 | Day | Maintenance,December-2025
2025-12-03,Day,P41A,possible seal leak on p-41a passed onto days to have rotation inspect,possible seal leak on p-41a passed onto days to have rotation inspect,1,0,0,0,0,0,0,1,Seal Failure,2025-12-03 | Day | Seal Failure,December-2025
2025-12-03,Day,P512A,5: p-512a (mechanical seal),5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-12-03 | Day | Seal Failure,December-2025
2025-12-03,Day,P5A,bin 6 p-5a (leak repair) | - bin 6 p-5a (pulling pump for seal repair),bin 6 p-5a (leak repair) | - bin 6 p-5a (pulling pump for seal repair),1,0,0,0,0,1,0,1,"Seal Failure, Maintenance","2025-12-03 | Day | Seal Failure, Maintenance",December-2025
2025-12-03,Night,P209A,4: p-209a (seal leak repair),4: p-209a (seal leak repair),1,0,0,0,0,0,0,1,Seal Failure,2025-12-03 | Night | Seal Failure,December-2025
2025-12-03,Night,P310A,maintenance began work on p-310a | 2: p-310a (pm),maintenance began work on p-310a | 2: p-310a (pm),0,0,0,0,0,1,0,0,Maintenance,2025-12-03 | Night | Maintenance,December-2025
2025-12-03,Night,P512A,5: p-512a (mechanical seal),5: p-512a (mechanical seal),1,0,0,0,0,0,0,1,Seal Failure,2025-12-03 | Night | Seal Failure,December-2025
2025-12-03,Night,P9B,bin #4: p-9b seal replacement,bin #4: p-9b seal replacement,1,0,0,0,0,0,0,1,Seal Failure,2025-12-03 | Night | Seal Failure,December-2025
2025-12-04,Day,P201B,"p-201b loto removed, air freed, and placed in standby as per omc report. | - strainer was pulled on p-201b. (clogged) | - bin 5: p-201b (troubleshooting and strainer cleaning)","p-201b loto removed, air freed, and placed in standby as per omc report. | - strainer was pulled on p-201b. (clogged) | - bin 5: p-201b (troubleshooting and strainer cleaning)",0,0,0,0,0,1,1,0,Maintenance,2025-12-04 | Day | Maintenance,December-2025
2025-12-04,Day,P204A,back flushed p-204 a lube oil cooler | back flushed p-204 a lube oil cooler,back flushed p-204 a lube oil cooler | back flushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-04 | Day | Maintenance,December-2025
2025-12-04,Day,P204B,backwashed lube oil cooler on p-204b. | back flushed p-204 a lube oil cooler,backwashed lube oil cooler on p-204b. | back flushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-04 | Day | Maintenance,December-2025
2025-12-04,Day,P204C,back flushed p-204 a lube oil cooler,back flushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-04 | Day | Maintenance,December-2025
2025-12-04,Day,P204S,back flushed p-204 a lube oil cooler,back flushed p-204 a lube oil cooler,0,0,0,0,0,1,0,0,Maintenance,2025-12-04 | Day | Maintenance,December-2025
2025-12-04,Day,P208A,fv7050-p208 kickback,fv7050-p208 kickback,0,0,0,0,1,0,0,1,Flow Issue,2025-12-04 | Day | Flow Issue,December-2025
